ID,total,slight,serious,neigh,Road_name,Road_name2,h,Day_of_Week,m,Speed_limit,Junction_Detail,Junction_Control,Pedestrian_Crossing-Physical_Facilities,bikelane,aadf_Road_name,aadf_Road_category,aadf_Road_type,aadf_CLT_CARR,aadf_CLT_SEGREG,aadf_CLT_STEPP,aadf_CLT_PARSEG,aadf_CLT_SHARED,aadf_CLT_MANDAT,aadf_CLT_ADVIS,aadf_CLT_PRIORI,aadf_CLT_CONTRA,aadf_CLT_BIDIRE,aadf_CLT_CBYPAS,aadf_CLT_BBYPAS,aadf_CLT_PARKR,aadf_CLT_WATERR,aadf_CLT_PTIME,distance_to_cp,aadf_Pedal_cycles,aadf_All_motor_vehicles,aadf_All_HGVs,aadf_LGVs,aadf_Buses_and_coaches,total_norm,serious_ratio,N_year,Year_start,Year_end,Max_year_gap
220,7538,45,39,6,0,A1201,U,9,3,4,30,3,4,1,True,A1201,PA,Major,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.4181578069427286,982.6222222222223,15291.488888888889,467.6222222222222,2490.8888888888887,955.7333333333333,0.04579582975258944,0.13333333333333333,22,2000,2021,1
221,57080,45,39,6,0,A400,C,9,5,1,30,6,2,5,True,A400,PA,Major,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.09205287076309278,2516.1111111111113,15951.711111111112,552.9333333333333,2685.133333333333,1217.0,0.01788474276882314,0.13333333333333333,22,2000,2021,1
222,38567,45,39,6,8,A200,U,8,6,10,30,3,4,0,True,A200,PA,Major,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0.042483554827935185,2764.6222222222223,10700.666666666666,478.4888888888889,1579.4222222222222,1320.0,0.016277088290142114,0.13333333333333333,22,2000,2021,1
223,37718,45,43,2,0,A4020,U,9,3,6,30,3,4,0,True,A4020,PA,Major,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0.09424729602504472,512.3333333333334,15357.822222222223,641.4444444444445,1968.9333333333334,1377.0666666666666,0.08783344176968119,0.044444444444444446,22,2000,2021,1
224,48543,44,40,4,14,A501,U,9,5,1,30,3,4,0,True,A501,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.09222916937864119,1659.5454545454545,28768.659090909092,1352.2727272727273,4909.090909090909,1015.0,0.026513284031772118,0.09090909090909091,22,2000,2021,1
225,37708,44,40,4,0,A3218,U,8,5,6,30,3,4,0,True,A3218,PA,Major,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11656433878099835,1637.9772727272727,13581.613636363636,274.47727272727275,2273.4545454545455,810.8409090909091,0.026862399578193724,0.09090909090909091,22,2000,2021,1
226,38631,44,35,9,7,A4,A301,18,4,11,30,3,2,5,False,A4,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.0797698324969933,2425.659090909091,17984.795454545456,576.5227272727273,2067.5227272727275,2935.8636363636365,0.01813939978824874,0.20454545454545456,22,2000,2021,1
227,8473,44,38,6,0,A103,U,9,2,1,30,3,4,0,True,A103,PA,Major,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.24980901745630033,591.1136363636364,14420.0,379.6818181818182,1793.7272727272727,667.9772727272727,0.07443577223268869,0.13636363636363635,22,2000,2021,1
228,6190,44,37,7,15,A10,A1202,11,3,8,30,3,2,5,True,A10,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02973060709701419,4481.590909090909,26063.136363636364,1202.3181818181818,4341.727272727273,2498.840909090909,0.009817942086312693,0.1590909090909091,22,2000,2021,1
229,18494,44,38,6,0,A304,U,8,3,4,30,3,4,0,True,A304,PA,Major,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.10563825567332086,1564.7272727272727,16478.090909090908,410.79545454545456,2211.3636363636365,1033.0454545454545,0.028119916337438995,0.13636363636363635,22,2000,2021,1
230,16102,44,39,5,0,A3,U,8,4,5,30,3,4,0,True,A3,PA,Major,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08322257670441974,617.9090909090909,17264.272727272728,1062.9545454545455,2840.2727272727275,784.3863636363636,0.0712078858319847,0.11363636363636363,22,2000,2021,1
231,56673,44,43,1,0,A118,U,18,5,7,30,3,4,0,True,A118,PA,Major,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0.5481920075965832,171.79545454545453,18081.5,304.52272727272725,1681.0,382.20454545454544,0.2561185341976452,0.022727272727272728,22,2000,2021,1
232,18604,43,36,7,8,A1211,C,8,3,8,30,3,2,5,True,A1211,PA,Major,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.07348602933828932,1169.9767441860465,18578.39534883721,797.0,3107.767441860465,373.4651162790698,0.03675286728020831,0.16279069767441862,22,2000,2021,1
233,6108,43,38,5,2,A3,C,8,5,5,30,3,2,5,True,A3,PA,Major,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0.13991410270323407,3778.4883720930234,27981.95348837209,952.4883720930233,5319.790697674419,1077.1860465116279,0.011380212340360055,0.11627906976744186,22,2000,2021,1
234,38592,43,37,6,13,A401,A5200,9,5,2,30,6,2,5,True,A401,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.11446914998054893,3492.6279069767443,7708.581395348837,314.13953488372096,1269.8139534883721,1259.6976744186047,0.012311646457987921,0.13953488372093023,22,2000,2021,1
235,6879,43,34,9,0,A305,U,9,6,11,30,3,4,0,True,A305,PA,Major,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.386431330880192,874.2558139534884,10968.046511627907,258.1162790697674,1605.2325581395348,700.1627906976744,0.04918468863884234,0.20930232558139536,22,2000,2021,1
236,36110,43,38,5,0,A3,U,9,5,3,30,3,4,0,True,A3,PA,Major,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.06902830947361001,1299.5581395348838,18571.06976744186,541.0,3591.4418604651164,466.06976744186045,0.03308816950305112,0.11627906976744186,22,2000,2021,1
237,17169,43,34,9,13,A501,A4200,19,3,6,30,6,2,5,True,A501,PA,Major,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.06732450934328923,1653.139534883721,50478.651162790695,2138.9767441860463,6848.046511627907,2288.5813953488373,0.026011113455722025,0.20930232558139536,22,2000,2021,1
238,46268,43,33,10,2,A23,U,17,4,10,30,3,4,0,True,A23,PA,Major,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.15874334713639424,3754.6976744186045,18188.81395348837,598.6976744186046,2967.8837209302324,1443.5116279069769,0.011452320194237297,0.23255813953488372,22,2000,2021,1
239,39028,42,37,5,1,A202,A3212,8,4,3,30,6,2,5,True,A202,PA,Major,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0.057194232341141404,2479.9285714285716,37069.95238095238,1343.3095238095239,7677.119047619048,2065.0714285714284,0.016935971658169877,0.11904761904761904,22,2000,2021,1
240,26923,42,36,6,0,A318,U,19,5,4,30,0,4,0,False,A318,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1.2775670390076124,197.76190476190476,19411.833333333332,322.7142857142857,2743.690476190476,94.11904761904762,0.21237659523236216,0.14285714285714285,22,2000,2021,1
241,57828,41,37,4,7,A401,U,16,5,9,30,6,4,1,True,A401,PA,Major,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.05291232283848191,3208.317073170732,20085.341463414636,571.5853658536586,4578.975609756098,502.1219512195122,0.012779285545951452,0.0975609756097561,22,2000,2021,1
242,16841,41,36,5,2,A201,A3,16,5,2,30,1,2,0,True,A201,PA,Major,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0.10061735630699532,1678.5121951219512,15436.90243902439,546.0975609756098,2487.0,4734.5609756097565,0.024426393873784855,0.12195121951219512,22,2000,2021,1
243,75396,41,34,7,8,A201,A3211,9,6,9,30,3,2,5,True,A201,PA,Major,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0.02830061104534496,5061.073170731707,35187.26829268293,1018.3658536585366,5346.268292682927,1087.6097560975609,0.008101048654483769,0.17073170731707318,22,2000,2021,1
244,26911,41,33,8,0,A310,na0,18,3,7,30,3,-1,0,True,A310,PA,Major,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.1913895604674658,789.560975609756,18856.09756097561,507.6585365853659,2006.8048780487804,405.8048780487805,0.051927591745953294,0.1951219512195122,22,2000,2021,1
245,6891,41,38,3,0,A310,na0,9,1,10,30,0,4,0,True,A310,PA,Major,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33510247779576957,455.1951219512195,14738.121951219513,230.6829268292683,1173.658536585366,208.78048780487805,0.09007126399828538,0.07317073170731707,22,2000,2021,1
246,16070,41,36,5,0,A1,U,9,4,5,30,3,4,0,True,A1,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.14629961393705823,953.2682926829268,25468.853658536584,1244.5365853658536,4247.463414634146,1257.121951219512,0.04300992733599427,0.12195121951219512,22,2000,2021,1
247,47660,41,39,2,0,A3209,U,18,2,5,30,3,4,0,True,A3209,PA,Major,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.29241622205236656,964.4146341463414,18010.073170731706,555.9756097560976,2357.390243902439,584.1951219512196,0.04251283477909006,0.04878048780487805,22,2000,2021,1
248,36669,40,34,6,0,A107,U,9,4,7,30,3,2,5,True,A107,PA,Major,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0.07080551052029008,1438.15,17483.4,521.525,2284.725,2070.45,0.02781351041268296,0.15,22,2000,2021,1
249,17496,40,33,7,9,A1202,U,9,4,9,30,6,4,0,False,A1202,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.17508184946396463,1242.4,13544.425,479.15,2315.825,80.325,0.032195750160978746,0.175,22,2000,2021,1
250,6749,40,36,4,4,A200,U,18,3,5,30,3,4,0,True,A200,PA,Major,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.12170269820131682,1534.675,17931.925,600.075,3694.55,528.375,0.026064150390147752,0.1,22,2000,2021,1
251,48540,40,36,4,14,A1200,U,9,5,4,30,3,4,0,True,A1200,PA,Major,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.13224968161518533,762.125,18847.2,451.275,2565.1,968.15,0.05248482860423159,0.1,22,2000,2021,1
252,26899,40,37,3,0,A306,U,8,6,1,30,3,4,0,False,A306,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.23333225121642287,1043.525,23634.95,271.8,2562.425,1133.175,0.03833161639634891,0.075,20,2000,2019,1
253,73321,40,36,4,0,A23,U,8,4,4,30,3,4,0,True,A23,PA,Major,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.21400902619713236,362.85,19342.625,627.0,2556.325,407.65,0.11023839051949841,0.1,22,2000,2021,1
254,74021,40,31,9,0,A24,B237,8,2,5,30,3,2,0,True,A24,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.046272202624912426,2021.25,19700.3,869.125,3315.75,750.2,0.019789734075448363,0.225,22,2000,2021,1
255,8182,40,33,7,7,A23,A23,8,5,5,30,1,2,5,True,A23,PA,Major,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0897442104229215,1629.275,16991.175,565.95,2451.125,2421.45,0.024550797133694433,0.175,22,2000,2021,1
256,47788,40,35,5,12,A5205,U,9,3,11,30,3,4,0,False,A5205,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.2173970121537315,1394.8,21656.3,469.0,3401.525,118.55,0.028677946659019213,0.125,22,2000,2021,1
257,6896,40,30,10,6,A315,U,17,4,7,30,3,2,5,True,A315,PA,Major,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0.20898266357516807,655.55,19082.625,749.45,2439.65,1622.45,0.061017466249713985,0.25,22,2000,2021,1
258,56939,39,33,6,8,A3200,U,9,4,7,30,6,4,0,True,A3200,PA,Major,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.07276703196772713,3058.871794871795,18392.28205128205,755.9487179487179,3435.153846153846,1034.8461538461538,0.012749798819742489,0.15384615384615385,22,2000,2021,1
259,17573,39,33,6,0,A3216,U,18,4,2,30,3,4,0,False,A3216,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.1815867741671176,1386.871794871795,14278.692307692309,444.9230769230769,1935.4871794871794,1425.6410256410256,0.028120840112409406,0.15384615384615385,22,2000,2021,1
260,7562,39,35,4,0,A3003,U,9,3,7,30,3,4,0,False,A3003,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.8012303057766483,263.8205128205128,18386.28205128205,576.6153846153846,2401.3076923076924,262.53846153846155,0.1478277772378268,0.10256410256410256,22,2000,2021,1
261,56093,39,34,5,0,A2,U,8,3,5,30,3,4,0,True,A2,PA,Major,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.06755386949525599,1913.2307692307693,41779.1282051282,2150.5641025641025,5638.641025641025,3335.8205128205127,0.020384367963975553,0.1282051282051282,22,2000,2021,1
262,6643,39,38,1,0,A112,U,19,2,10,30,3,4,0,True,A112,PA,Major,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20255600926468684,203.17948717948718,15540.666666666666,430.53846153846155,1489.2564102564102,1221.6923076923076,0.1919485108531045,0.02564102564102564,22,2000,2021,1
263,18473,39,37,2,0,A118,U,8,2,11,30,3,4,0,True,A118,PA,Major,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.11758387216762838,558.5897435897435,17265.5641025641,367.6666666666667,1970.2820512820513,885.6153846153846,0.06981868257975672,0.05128205128205128,22,2000,2021,1
264,46788,38,36,2,0,A205,U,13,5,10,30,3,4,0,True,A205,PA,Major,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0756811566963597,574.7105263157895,41004.55263157895,1330.2368421052631,5544.210526315789,1826.0,0.06612024360089748,0.05263157894736842,22,2000,2021,1
265,7609,38,35,3,0,A3220,C,18,4,5,30,3,4,0,True,A3220,PA,Major,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.11978879672046644,2117.5789473684213,23675.21052631579,654.8684210526316,3705.9210526315787,1301.7368421052631,0.01794502162350251,0.07894736842105263,22,2000,2021,1
266,36852,38,32,6,0,A245,na0,8,5,12,30,3,4,0,False,A245,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.6972579147091381,194.71052631578948,23953.552631578947,367.7105263157895,2728.9473684210525,108.73684210526316,0.19516150831193405,0.15789473684210525,22,2000,2021,1
267,16142,37,29,8,6,A302,U,14,6,5,30,3,4,0,True,A302,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.06580968980731317,1668.1891891891892,50767.89189189189,1736.3513513513512,10073.891891891892,5203.891891891892,0.0221797385091457,0.21621621621621623,22,2000,2021,1
268,6152,37,31,6,6,A5,A5,8,4,4,30,6,2,5,False,A5,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.06513280516523223,886.8378378378378,36013.7027027027,1246.972972972973,6084.216216216216,2685.891891891892,0.041721269009234146,0.16216216216216217,22,2000,2021,1
269,56967,37,32,5,1,A3036,U,8,2,1,30,3,4,0,True,A3036,PA,Major,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2779893289032144,846.0540540540541,19164.486486486487,780.2972972972973,2988.5945945945946,808.2972972972973,0.04373243036033734,0.13513513513513514,12,2000,2011,1
270,16759,37,31,6,0,A215,U,9,2,7,30,3,2,0,True,A215,PA,Major,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0.10444960158761027,2643.891891891892,25865.054054054053,721.5405405405405,3134.6216216216217,2138.4594594594596,0.01399452077199869,0.16216216216216217,22,2000,2021,1
271,47246,37,32,5,0,A503,U,9,3,10,30,3,4,0,True,A503,PA,Major,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.37284647363054413,122.51351351351352,18716.972972972973,409.2432432432432,2476.4594594594596,520.3243243243244,0.30200750055151115,0.13513513513513514,22,2000,2021,1
272,36916,37,31,6,8,A300,U,9,3,1,30,3,4,0,True,A300,PA,Major,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0.06425863985408345,3856.4594594594596,12634.837837837838,630.4054054054054,2508.9189189189187,578.2702702702703,0.00959429248225161,0.16216216216216217,22,2000,2021,1
273,46786,37,35,2,0,A203,U,9,4,8,30,3,4,0,True,A203,PA,Major,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.13607486469055563,1220.837837837838,15027.027027027027,503.4594594594595,2228.135135135135,1278.4864864864865,0.03030705541165792,0.05405405405405406,22,2000,2021,1
274,16785,37,33,4,0,A234,U,8,2,5,30,3,4,0,True,A234,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3290169757002837,140.16216216216216,14600.378378378378,218.8108108108108,1909.8918918918919,546.0,0.2639799460084844,0.10810810810810811,22,2000,2021,1
275,16634,37,35,2,0,A117,U,9,2,7,30,3,4,0,True,A117,PA,Major,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.3001584892118134,259.5135135135135,18925.108108108107,261.64864864864865,1477.2972972972973,918.8108108108108,0.14257446365340556,0.05405405405405406,22,2000,2021,1
276,7934,37,31,6,0,A3214,A3214,9,4,11,30,6,2,0,False,A3214,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.15268763286019854,1429.972972972973,14252.72972972973,320.6216216216216,1587.4324324324325,2738.7027027027025,0.02587461490483661,0.16216216216216217,22,2000,2021,1
277,18460,37,35,2,0,A3218,U,8,3,3,30,3,4,0,True,A3218,PA,Major,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0.07988183119892737,2126.0,13574.27027027027,257.2432432432432,2243.5135135135133,514.1621621621622,0.017403574788334902,0.05405405405405406,22,2000,2021,1
278,75257,36,31,5,0,A23,A2217,9,5,6,30,6,2,5,True,A23,PA,Major,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.07405960043021592,578.6944444444445,16789.61111111111,368.94444444444446,2028.138888888889,1739.8055555555557,0.0622089953439255,0.1388888888888889,22,2000,2021,1
279,16616,36,30,6,0,A104,C,17,3,9,30,3,4,0,False,A104,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.0964889387722167,1598.5833333333333,19071.694444444445,646.4444444444445,2277.1944444444443,1206.5277777777778,0.022519939529792005,0.16666666666666666,22,2000,2021,1
280,17575,36,30,6,0,A3218,A3219,18,5,7,30,3,4,0,True,A3218,PA,Major,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0.10002452129885196,1389.5833333333333,14935.638888888889,298.3888888888889,1868.861111111111,1165.111111111111,0.02590704647676162,0.16666666666666666,22,2000,2021,1
281,28878,36,32,4,4,A1206,U,19,3,5,30,3,4,0,False,A1206,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.28942984985437187,960.7222222222222,9354.111111111111,141.63888888888889,1133.2777777777778,675.3333333333334,0.03747180940264847,0.1111111111111111,22,2000,2021,1
282,48553,36,30,6,7,A302,A3212,8,2,4,30,3,2,5,True,A302,PA,Major,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.04433436045463632,6231.583333333333,50071.36111111111,1404.75,5994.055555555556,2819.3888888888887,0.0057770229609917225,0.16666666666666666,22,2000,2021,1
283,38148,36,33,3,0,A107,B113,17,4,1,30,3,2,5,True,A107,PA,Major,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.10050526215962946,780.2222222222222,16446.055555555555,438.05555555555554,1599.7777777777778,2195.5555555555557,0.04614070065508402,0.08333333333333333,22,2000,2021,1
284,36693,36,31,5,0,A124,U,17,4,5,30,3,4,0,True,A124,PA,Major,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0.4208664603802478,80.0,21463.333333333332,349.1388888888889,1950.2777777777778,702.4722222222222,0.45,0.1388888888888889,22,2000,2021,1
285,26646,36,30,6,0,A104,C,7,3,10,30,3,4,0,True,A104,PA,Major,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0.20699641635638572,734.0277777777778,30602.305555555555,1136.75,3891.5,999.9444444444445,0.04904446546830653,0.16666666666666666,22,2000,2021,1
286,36816,35,28,7,0,A215,A202,17,6,5,30,3,2,5,True,A215,PA,Major,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.055196972132492146,2741.2,26012.942857142858,777.2285714285714,3165.8285714285716,3095.9142857142856,0.012768130745658836,0.2,22,2000,2021,1
287,56694,35,30,5,0,A316,U,17,4,1,30,0,4,0,True,A316,PA,Major,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.22561281040688058,405.25714285714287,36215.37142857143,1193.1142857142856,4085.4857142857145,1322.3142857142857,0.0863649182177101,0.14285714285714285,22,2000,2021,1
288,37774,35,28,7,7,A4201,A4201,18,5,8,30,6,2,5,True,A4201,PA,Major,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.042822580264744205,961.4571428571429,13921.57142857143,583.2,2743.5142857142855,1176.857142857143,0.036403078660366704,0.2,22,2000,2021,1
289,36804,35,33,2,4,A206,U,17,2,11,30,3,4,0,True,A206,PA,Major,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.24768777568409947,362.7142857142857,9502.228571428572,379.51428571428573,1688.857142857143,230.4,0.09649468294604174,0.05714285714285714,22,2000,2021,1
290,17015,35,30,5,0,A404,U,9,6,2,30,3,2,0,True,A404,PA,Major,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.12835296869816915,832.2,19870.14285714286,756.1142857142858,2846.0857142857144,940.7428571428571,0.04205719778899303,0.14285714285714285,22,2000,2021,1
291,17429,35,32,3,0,A1010,U,8,4,7,30,3,4,0,False,A1010,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.7438732506793162,108.45714285714286,16320.742857142857,365.54285714285714,1804.5428571428572,408.14285714285717,0.3227081138040042,0.08571428571428572,22,2000,2021,1
292,47656,35,30,5,8,A3200,U,9,4,11,30,3,4,0,True,A3200,PA,Major,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0.08700832617114185,1672.4285714285713,17960.314285714285,810.3714285714286,3693.3714285714286,673.7428571428571,0.020927650123857524,0.14285714285714285,22,2000,2021,1
293,74972,35,33,2,6,A5,A404,9,6,8,30,6,2,5,True,A5,PA,Major,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.02970861604621996,1391.5428571428572,34500.828571428574,1129.4,5717.4857142857145,2317.7714285714287,0.025151938239159,0.05714285714285714,22,2000,2021,1
294,8618,35,28,7,8,A3211,A3211,9,4,7,30,3,4,0,True,A3211,PA,Major,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0.12287835870144312,1701.6285714285714,45963.42857142857,3114.114285714286,7754.4,1177.0857142857142,0.02056853098712158,0.2,22,2000,2021,1
295,17640,35,30,5,0,A4206,U,8,3,6,30,3,4,0,False,A4206,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.22731105796338746,355.48571428571427,7228.4857142857145,216.68571428571428,902.4857142857143,1133.6857142857143,0.0984568397363768,0.14285714285714285,22,2000,2021,1
296,56674,35,29,6,0,A306,U,8,4,5,30,0,-1,0,False,A306,PA,Major,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.264591193349211,414.0285714285714,16571.114285714284,288.8,2243.4285714285716,538.3428571428572,0.08453522876268028,0.17142857142857143,22,2000,2021,1
297,6625,35,32,3,2,A100,A2206,17,3,7,30,3,2,5,True,A100,PA,Major,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0.04822300444544516,1277.5428571428572,29095.14285714286,838.4571428571429,6068.5142857142855,915.8857142857142,0.027396341190678533,0.08571428571428572,22,2000,2021,1
298,6121,35,30,5,0,A4,U,16,6,2,30,6,2,5,True,A4,PA,Major,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.17578588976750656,632.7142857142857,54868.22857142857,1197.5428571428572,6071.142857142857,961.4857142857143,0.0553172273650937,0.14285714285714285,22,2000,2021,1
299,73565,35,29,6,15,A1202,A10,9,4,12,30,6,2,5,True,A1202,PA,Major,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03769390462695018,1956.3714285714286,29090.22857142857,2272.4857142857145,5648.171428571429,240.88571428571427,0.01789026331546741,0.17142857142857143,22,2000,2021,1
300,56489,35,29,6,0,A112,U,18,5,7,30,3,4,0,True,A112,PA,Major,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.1545615650146295,314.2,15891.6,399.62857142857143,1724.4285714285713,812.9714285714285,0.11139401654996818,0.17142857142857143,22,2000,2021,1
301,27239,35,29,6,0,A503,A105,8,6,11,30,6,2,5,True,A503,PA,Major,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0892526462800245,1484.5428571428572,23110.657142857144,1183.5142857142857,3933.1714285714284,1530.5714285714287,0.023576281298716296,0.17142857142857143,22,2000,2021,1
302,36844,35,31,4,0,A234,U,18,5,2,30,3,4,0,True,A234,PA,Major,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.2646797804427728,344.22857142857146,18419.657142857144,263.2,2727.4857142857145,655.4857142857143,0.10167662682602921,0.11428571428571428,22,2000,2021,1
303,16621,35,33,2,15,A107,U,17,4,7,30,3,4,0,True,A107,PA,Major,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.053423695886003354,831.9714285714285,20156.285714285714,922.1142857142858,2852.1428571428573,2235.4285714285716,0.04206875236100141,0.05714285714285714,22,2000,2021,1
304,27579,35,34,1,14,A1200,U,9,3,5,30,3,4,0,True,A1200,PA,Major,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.12036912499861215,1420.4857142857143,21328.77142857143,582.8285714285714,3670.057142857143,469.37142857142857,0.02463945933986363,0.02857142857142857,22,2000,2021,1
305,17637,35,33,2,7,A4200,A4200,9,5,8,30,3,4,5,True,A4200,PA,Major,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.04501231339943522,2897.457142857143,30251.82857142857,810.0285714285715,5197.628571428571,3385.1714285714284,0.012079557444458688,0.05714285714285714,22,2000,2021,1
306,28477,34,29,5,7,A4,A4,19,6,1,30,3,2,5,True,A4,PA,Major,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0432689318438064,739.6764705882352,19724.264705882353,869.7352941176471,3346.205882352941,2033.1470588235295,0.04596604238737127,0.14705882352941177,22,2000,2021,1
307,17915,34,29,5,8,A1211,C,8,4,4,30,6,2,5,True,A1211,PA,Major,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0.14171322543495568,1079.5882352941176,18368.647058823528,641.2647058823529,2834.4117647058824,371.20588235294116,0.03149348880292051,0.14705882352941177,22,2000,2021,1
308,27681,34,32,2,0,A4020,C,9,6,3,30,3,4,0,True,A4020,PA,Major,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.37307181125258504,211.11764705882354,27974.79411764706,534.4705882352941,2616.0588235294117,811.6470588235294,0.16104764558372806,0.058823529411764705,22,2000,2021,1
